application_id,programme_id,Programme,Application Status,Merit Score,nts_ok_flag,every_thing_ok_in_education,Domicile,OPEN List Status,BWP List Status,Gender,DOB,Religion,Blood Group,Nationality,Hafiz e Quran,NCC,Province,g_monthly_income,g_profession,g_city,g_relation,financial_help,hostel,quota_fata,quota_baluchistan,quota_ajk,quota_gilgit,quota_op,quota_army,quota_iub_tchr_emp,quota_industrial,quota_pharmaceutical,special_person,dept_test_marks,particular_test_name,Admission Test,particular_test_roll_no,particular_test_total,particular_test_name2,Admission Test 2,particular_test_roll_no2,particular_test_total2,ap_fee_challan_nr,dept_test_marks,application_date,uploaded_challan,challan_upload_date,ssc_year,ssc_roll_no,ssc_obtained,ssc_total,ssc_exam,ssc_exam_type,ssc_board,ssc_subject_group,hsc_year,hsc_roll_no,Terminal Degree,hsc_total,hsc_exam,hsc_exam_type,hsc_board,hsc_subject_group,hsc_opt_1_name,hsc_opt_1_obtained,hsc_opt_1_total,hsc_opt_2_name,hsc_opt_2_obtained,hsc_opt_2_total,hsc_opt_3_name,hsc_opt_3_obtained,hsc_opt_3_total,hsc_opt_4_name,hsc_opt_4_obtained,hsc_opt_4_total,hsc_opt_5_name,hsc_opt_5_obtained,hsc_opt_5_total,hsc_opt_6_name,hsc_opt_6_obtained,hsc_opt_6_total,grad_year,grad_roll_no,Terminal Degree 2,grad_obtained,grad_exam,grad_exam_type,grad_institute,grad_eng_obtained,grad_eng_total,grad_opt_1_name,grad_opt_1_obtained,grad_opt_1_total,grad_opt_2_name,grad_opt_2_obtained,grad_opt_2_total,grad_opt_3_name,grad_opt_3_obtained,grad_opt_3_total,grad_opt_4_name,grad_opt_4_obtained,grad_opt_4_total,grad_opt_5_name,grad_opt_5_obtained,grad_opt_5_total,Document Verified,English Marks,Offered
1461769,146,Pharm-D,Application Fee Received,67.891,1,1,Bahawalpur,NA,NA,male,2/5/1997,Islam,,PAKISTANI,No,0,Punjab,10000,Farmer,Hasilpur,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,46,H1715-120976,100,,0,,0,1769146,0,1/9/2018,,1/9/2018 10:51,2014,237512,899,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2016,633927,817,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,141,200,,159,200,,137,200,,160,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462127,146,Pharm-D,Application Fee Received,80.836,1,1,Bahawalpur,NA,NA,male,12/10/1997,Islam,,Pakistani,No,0,Punjab,8000,Glass Work,Hasilpur,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,58,120046,100,,0,,0,2127146,0,1/16/2018,,1/17/2018 6:29,2014,237406,979,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,922775,957,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,163,200,,176,200,,178,200,,195,200,,49,50,,41,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461786,146,Pharm-D,Application Fee Received,72.345,1,1,Bahawalpur,NA,NA,female,1/24/1999,Islam,,PAKISTAN,No,0,Punjab,22000,TEACHER,Qaimpur,FATHER ,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,49,l1715-120601,100,,0,,0,1786146,0,1/10/2018,,,2015,845652,793,1100,Matric/SSC,Annual,BISE BAHAWALPUR,Science,2017,631674,865,1100,FSc,Annual,BISE BAHAWALPUR,Pre-Medical,,168,200,,147,200,,38,50,,154,200,,41,50,,163,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461496,146,Pharm-D,Application Fee Received,70.091,1,1,Bahawalpur,NA,NA,male,2/2/2000,Islam,A+,Pakistani,No,0,Punjab,18000,Farmer,Hasilpur,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,53,G1715-120570,100,,0,,0,1496146,0,12/30/2017,,1/3/2018 8:47,2015,847945,930,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,632733,823,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,146,200,,149,200,,129,200,,177,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461981,146,Pharm-D,Challan Printed,69.545,1,1,Bahawalpur,NA,NA,male,11/4/1999,Islam,B+,Pakistani,No,0,Punjab,25000,Punjab Police,Dahranwala,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,55,L1715-180003,100,,0,,0,1981146,0,1/13/2018,,,2015,809222,861,1100,Matric/SSC,Annual,Bise Bahawalpur,Science,2017,606115,810,1100,FSc,Annual,Bise Bahawalpur,Pre-Medical,,134,200,,144,200,,140,200,,141,200,,46,50,,42,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461712,146,Pharm-D,Application Fee Received,80.2,1,1,Bahawalpur,NA,NA,female,11/8/1998,Islam,B+,Pakistani,No,0,Punjab,22000,Farmer,Hasilpur,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,65,L1715-120074,100,,0,,0,1712146,0,1/8/2018,,1/8/2018 6:32,2014,230892,982,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,922573,929,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462049,146,Pharm-D,Application Fee Received,82.582,1,1,Bahawalpur,NA,NA,male,3/28/1999,Islam,B+,Pakistani,No,0,Punjab,30000,Army Retired,Hasilpur,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,58,120393,100,,0,,0,2049146,0,1/15/2018,,1/15/2018 7:17,2015,120744,958,1050,Matric/SSC,Annual,Federail Board of Intermediate and Secondary Education Islamabad,Science,2017,629896,981,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,175,200,,191,200,,181,200,,179,200,,43,50,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462349,146,Pharm-D,Application Fee Received,76.473,1,1,Bahawalpur,NA,NA,male,12/15/2000,Islam,,Pakistani,No,0,Punjab,12000,Agriculture,Chonawala,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,61,F1724-120134,100,MCAT,61,18985,1100,2349146,0,1/19/2018,,,2015,443630,864,1100,Matric/SSC,Annual,Faisalabad,Science,2017,211101,908,1100,FSc,Annual,Faisalabad,Pre-Medical,,168,200,,178,200,,153,200,,171,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462339,146,Pharm-D,Application Fee Received,80.764,1,1,Bahawalpur,NA,NA,female,6/15/2000,Islam,B+,Pakistani,No,0,Punjab,25000,farmer,Hasilpur,father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,50,G1774-120024,100,,0,,0,2339146,0,1/19/2018,,,2014,230940,918,1100,Matric/SSC,Annual,BISE BWP,Science,2017,922598,978,1100,FSc,Annual,BISE BWP,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462148,146,Pharm-D,Application Fee Received,64.836,1,1,Bahawalpur,NA,NA,female,11/26/1999,Islam,O+,Pakistani,No,0,Punjab,20000,Shop keepar,Bahawalpur,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,54,H1715-120438,100,,0,,0,2148146,0,1/16/2018,,1/16/2018 8:55,2015,845599,826,1100,Matric/SSC,Annual,Bise Bwp,Science,2017,631745,748,1100,FSc,Annual,Bise BWP,Pre-Medical,,149,200,,122,170,,46,50,,102,170,,44,50,,132,170,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461642,146,Pharm-D,Application Fee Received,71.273,1,1,Bahawalpur,NA,NA,female,10/7/1998,Islam,,Pakistani,No,0,Punjab,15000,Shopkeeper,Hasilpur,Father,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,0,NAT,48,F1715-120067,100,,0,,0,1642146,0,1/4/2018,,1/4/2018 11:28,2014,230911,967,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,922603,853,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,137,200,,146,200,,148,200,,182,200,,44,50,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461370,146,Pharm-D,Application Fee Received,82.255,1,1,Bahawalpur,NA,NA,male,2/27/1999,Islam,O+,Pakistani,No,0,Punjab,6000,Farmer,Bahawalpur,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,74,120151,100,MCAT,74,308431,1100,1370146,0,12/22/2017,,1/15/2018 10:20,2015,846768,939,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,710918,971,1100,FSc,Annual,BISE Multan,Pre-Medical,,150,200,,182,200,,178,200,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461980,146,Pharm-D,Application Fee Received,80.727,1,1,Bahawalpur,NA,NA,male,1/25/2000,Islam,B+,Pakistan,Yes,0,Punjab,15000,Agriculture ,Fort Abbas,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,68,L1715-120116,100,,0,,0,1980146,0,1/13/2018,,1/15/2018 8:47,2014,224171,931,1100,Matric/SSC,Annual,BISE DG KHAN,Science,2017,473296,908,1100,FSc,Annual,BISE DG KHAN,Pre-Medical,,143,200,,47,50,,44,50,,169,200,,168,200,,186,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461417,146,Pharm-D,Challan Printed,73.509,1,1,Bahawalpur,NA,NA,female,2/10/1998,Islam,,pakistan,No,0,Punjab,12000,house wife,bahawalpur,mother,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,57,J1715-120125,100,,0,,0,1417146,0,12/25/2017,,,2015,837544,919,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,625059,859,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,164,200,,165,200,,133,200,,161,200,,39,50,,44,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462451,146,Pharm-D,Challan Printed,76.4,1,1,Bahawalpur,NA,NA,male,3/26/2000,Islam,AB+,PAKISTANI,No,0,Punjab,50000,ZARAT,BAHAWALPUR,FATHER,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,54,A1815-120013,100,MCAT,54,104377,1100,2451146,0,1/21/2018,,,2014,239396,906,1100,Matric/SSC,Annual,BISE BWP,Science,2016,630603,923,1100,FSc,Annual,BISE BWP,Pre-Medical,,178,200,,166,200,,166,200,,166,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462453,146,Pharm-D,Challan Printed,77.891,1,1,Bahawalpur,NA,NA,female,11/9/1999,Islam,,pakistani,Yes,0,Punjab,16000,housewife,bahawalpur,mother,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,56,100734,100,MCAT,56,100734,1100,2453146,0,1/21/2018,,,2015,837889,800,1100,Matric/SSC,Annual,board of intermediate and secondary education bahawalpur,Science,2017,626401,902,1100,FSc,Annual,board of intermediate and secondary education bahawalpur,Pre-Medical,,181,200,,161,200,,169,200,,37,50,,171,200,,45,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462013,146,Pharm-D,Application Fee Received,73.636,1,1,Bahawalpur,NA,NA,male,6/14/2000,Islam,,Pakistani,No,0,Punjab,15000,Business,Khairpur Tamewali,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,46,120544,100,,0,,0,2013146,0,1/14/2018,,1/15/2018 8:03,2015,848724,818,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,712979,891,1100,FSc,Annual,BISE Multan,Pre-Medical,,153,200,,164,200,,177,200,,149,200,,47,100,,47,100,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462429,146,Pharm-D,Challan Printed,71.091,1,1,Bahawalpur,NA,NA,female,5/15/1998,Islam,A+,Pakistani,Yes,0,Punjab,16000,Land Lady,Bahawalpur,Mother,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,50,A1815120154,100,MCAT,27,101584,1100,2429146,0,1/21/2018,,,2015,837816,794,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,626426,825,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,167,200,,165,200,,145,200,,144,200,,40,50,,44,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462053,146,Pharm-D,Challan Printed,57.091,0,1,Bahawalpur,NA,NA,male,12/5/1997,Islam,,pakistani,No,0,Punjab,7000,labour,khairpur tamawali,father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,,53,,0,MCAT,53,308707,1100,2053146,0,1/15/2018,,,2014,241915,710,1100,O Level,Annual,BISE Bahawalpur,Science,2017,472815,790,1100,FSc,Annual,BISE DG khan,Pre-Medical,,147,200,,147,200,,108,200,,133,200,,44,50,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461947,146,Pharm-D,Application Fee Received,82.545,1,1,Bahawalpur,NA,NA,male,3/4/1998,Islam,B+,Pakistan,No,0,Punjab,11,Audit Trainee Student,Bahawalpur,Elder Brother,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,81,120413,100,MCAT,81,104065,1100,1947146,0,1/12/2018,,1/15/2018 9:21,2014,240575,873,1100,Matric/SSC,Annual,Bise Bahawalpur,Science,2017,922237,964,1100,FSc,Annual,Bise Bahawalpur,Pre-Medical,,182,200,,173,200,,179,200,,179,200,,43,50,,48,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462205,146,Pharm-D,Application Fee Received,78.782,1,1,Bahawalpur,NA,NA,male,8/28/2000,Islam,A+,PAKISTANI,No,0,Punjab,22000,FARMER,BAHAWALPUR,FATHER,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,67,1200937,100,,0,,0,2205146,0,1/17/2018,,,2015,633997,901,1100,Matric/SSC,Annual,BISE MULTAN,Science,2017,630192,904,1100,FSc,Annual,BISE BWP,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462386,146,Pharm-D,Application Fee Received,73.382,1,1,Bahawalpur,NA,NA,male,10/8/1997,Islam,O+,PAKISTANI,No,0,Punjab,20000,AGRICULTURE,KHAIRPUR TAMEWALI,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,52,I1715-180012,100,,0,,0,2386146,0,1/19/2018,,1/20/2018 2:20,2014,243322,657,1100,Matric/SSC,Annual,B.I.S.E BAHAWALPUR,Science,2017,713005,871,1100,FSc,Annual,B.I.S.E  MULTAN,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461783,146,Pharm-D,Application Fee Received,81.145,1,1,Bahawalpur,NA,NA,male,9/9/1999,Islam,AB+,Pakistani,No,0,Punjab,42000,Teacher,Bahawalpur,Father,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,0,NAT,65,K1715-120165,100,,0,,0,1783146,0,1/10/2018,,,2015,842056,903,1100,Matric/SSC,Annual,Board Of Intermediate & Secondary Education Bahawalpur,Science,2017,630209,942,1100,FSc,Annual,Board Of Intermediate & Secondary Education Bahawalpur,Pre-Medical,,169,200,,175,200,,175,200,,45,50,,183,200,,42,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461725,146,Pharm-D,Application Received,78.4,1,1,Bahawalpur,NA,NA,male,5/4/2000,Islam,,Pakistani,No,0,Punjab,8000,Barber,Khairpur Tamiwali,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,60,I1715-120051,100,,0,,0,1725146,0,1/8/2018,,,2015,207376,962,1100,Matric/SSC,Annual,BISE Lahore,Science,2017,524407,918,1100,FSc,Annual,BISE Lahore,Pre-Medical,,146,200,,144,200,,149,200,,46,50,,140,200,,47,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461610,146,Pharm-D,Application Fee Received,74.145,1,1,Bahawalpur,NA,NA,male,5/28/2000,Islam,AB+,Pakistani,No,0,Punjab,20000,Farmer,Bahawalpur,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,52,1201532,100,MCAT,52,104301,1100,1610146,0,1/3/2018,,1/10/2018 8:13,2014,241565,898,1100,Matric/SSC,Annual,B.I.S.E Bahawalpur,Science,2017,923102,909,1100,FSc,Annual,B.I.S.E Bahawalpur,Pre-Medical,,164,200,,150,200,,166,200,,178,200,,47,50,,47,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461448,146,Pharm-D,Application Fee Received,49.782,1,1,Bahawalpur,NA,NA,female,2/2/2000,Islam,A+,Pakisrtani,No,0,Punjab,20000,Preivate Job,Bahawalnaghar,Meteronal Uncal,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,50,L1715-130010,100,,0,,0,1448146,0,12/27/2017,,,2015,849659,661,1100,Matric/SSC,Annual,Bise Bwp,Science,2017,625201,552,1100,FSc,Annual,Bise Bwp,Pre-Medical,,124,200,,87,170,,36,50,,77,170,,22,50,,79,170,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461398,146,Pharm-D,Application Fee Received,75.4,1,1,Bahawalpur,NA,NA,male,12/19/1999,Islam,A+,Pakistani,No,0,Punjab,24000,Govt servant (class 4),Bahawalpur,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,57,F1715-120645,100,MCAT,56,104005,1100,1398146,0,12/24/2017,,,2015,852151,897,1100,Matric/SSC,Annual,BISE BWP ,Science,2017,629852,885,1100,FSc,Annual,BISE BWP,Pre-Medical,,149,200,,142,200,,177,200,,0,0,,167,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462121,146,Pharm-D,Application Fee Received,75.636,1,1,Bahawalpur,NA,NA,female,3/23/2000,Islam,B+,Pakistani,No,0,Punjab,100000,Businessman ,BAHAWALPUR,BROTHER,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,52,G1715-121445,100,,0,,0,2121146,0,1/16/2018,,,2015,837829,886,1100,Matric/SSC,Annual,BISE BAHAWALPUR,Science,2017,625669,902,1100,FSc,Annual,BISE BAHAWALPUR,Pre-Medical,,165,200,,147,200,,186,200,,35,50,,172,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461426,146,Pharm-D,Application Fee Received,79.273,1,1,Bahawalpur,NA,NA,male,7/2/2000,Islam,A-,Pakistani,No,0,Punjab,25000,Farmer,Yazman,Father ,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,64,K1715-120027,100,,0,,0,1426146,0,12/26/2017,,12/26/2017 9:26,2015,851130,894,1100,Matric/SSC,Annual,BISE BWP,Science,2017,629858,919,1100,FSc,Annual,BISE BWP,Pre-Medical,,169,200,,167,200,,175,200,,157,200,,44,50,,41,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461503,146,Pharm-D,Application Fee Received,76.327,1,1,Bahawalpur,NA,NA,female,8/16/1997,Islam,B+,Pakistani,No,0,Punjab,35000,Teacher,Bahawalpur,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,54, G1715-121627,100,,0,,0,1503146,0,12/31/2017,,,2014,235937,841,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2016,921243,911,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,160,200,,178,200,,151,200,,174,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462502,146,Pharm-D,Challan Printed,69.745,1,1,Bahawalpur,NA,NA,male,1/5/2000,Islam,,pakistani,No,0,Punjab,14000,Retired gov.Teacher,Bahawalpur,son,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,40,A815-120033,100,,0,,0,2502146,0,1/22/2018,,1/22/2018 10:37,2015,122819,841,1050,Matric/SSC,Annual,federal board,Science,2017,629867,854,1100,FSc,Annual,"bahawalpur board,punjab",Pre-Medical,,172,200,,165,200,,164,200,,143,200,,34,50,,41,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461440,146,Pharm-D,Challan Printed,74.964,1,1,Bahawalpur,NA,NA,female,3/28/2000,Islam,A+,pakistani,No,0,Punjab,25000,private employe,yazman,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,57,G1715-121534,100,,0,,0,1440146,0,12/26/2017,,,2015,849661,880,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,633987,879,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,166,200,,155,200,,169,200,,45,50,,157,200,,47,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462153,146,Pharm-D,Application Fee Received,71.709,1,1,Bahawalpur,NA,NA,male,6/10/1998,Islam,B+,Pakistani ,No,0,Punjab,20000,Farmer ,Bahawalpur,Father ,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,55,L1715-120070,100,MCAT,55,104150,1100,2153146,0,1/16/2018,,1/16/2018 9:30,2013,234369,758,1050,Matric/SSC,Annual,BISE Bahawalpur,Science,2016,631025,864,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,145,200,,148,200,,167,200,,146,200,,45,50,,44,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461529,146,Pharm-D,Application Fee Received,54.964,1,1,Bahawalpur,NA,NA,female,3/23/2000,Islam,B+,Pakistani,No,0,Punjab,50000,Shop keeper,Bahawalpur,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,53,H1715/120713,100,,0,,0,1529146,0,1/1/2018,,,2015,836954,717,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,625936,615,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,112,150,,143,200,,101,150,,0,0,,86,150,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461658,146,Pharm-D,Application Fee Received,78.018,1,1,Bahawalpur,NA,NA,female,9/10/1999,Islam,AB+,pakistani,No,0,Punjab,20000,business,bahawalpur,father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,53,G1715-121314,100,,0,,0,1658146,0,1/5/2018,,1/5/2018 8:00,2015,850583,922,1100,Matric/SSC,Annual,bise bahawalpur,Science,2017,626058,932,1100,FSc,Annual,bise bahawalpur,Pre-Medical,,158,200,,170,200,,38,50,,158,200,,183,200,,188,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461366,146,Pharm-D,Application Fee Received,77.655,1,1,Bahawalpur,NA,NA,female,10/1/1998,Islam,,Pakistani,No,0,Punjab,42000,Govt job,Bahawalpur,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,61,L1763-120084,100,,0,,0,1366146,0,12/22/2017,,12/27/2017 7:46,2014,234677,832,1100,Matric/SSC,Annual,BISE BAHAWALPUR,Science,2014,921040,920,1100,FSc,Annual,BISE BAHAWALPUR,Pre-Medical,,167,200,,162,200,,182,200,,0,0,,168,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461547,146,Pharm-D,Application Fee Received,76.655,1,1,Bahawalpur,NA,NA,male,12/16/1999,Islam,A+,Pakistani,Yes,0,Punjab,30000,Govt Employee,Bahawalpur,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,60,L175-120055,100,,0,,0,1547146,0,1/2/2018,,1/2/2018 7:16,2014,239948,860,1100,Matric/SSC,Annual,BISE BWP,Science,2017,630275,874,1100,FSc,Annual,BISE BWP,Pre-Medical,,158,200,,43,50,,44,50,,175,200,,153,200,,163,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462033,146,Pharm-D,Application Fee Received,82.345,1,1,Bahawalpur,NA,NA,male,8/15/1999,Islam,O+,pakistani,No,0,Punjab,15000,farmer,bahawalpur,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,81,120593,100,MCAT,81,104279,1100,2033146,0,1/15/2018,,1/15/2018 5:38,2014,241647,950,1100,Matric/SSC,Annual,bise bwp,Science,2017,922238,975,1100,FSc,Annual,bise bwp,Pre-Medical,,183,200,,186,200,,173,200,,172,200,,48,50,,47,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462181,146,Pharm-D,Application Fee Received,75.309,1,1,Bahawalpur,NA,NA,female,11/18/1999,Islam,A+,Pakistani,No,0,Punjab,40000,Land Lord,Bahawalpur,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,54,F1715-120545,100,,0,,0,2181146,0,1/16/2018,,1/17/2018 8:31,2015,850170,885,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,626263,892,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,174,200,,150,200,,47,50,,160,200,,35,50,,168,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461516,146,Pharm-D,Challan Printed,82.145,1,1,Bahawalpur,NA,NA,male,9/18/1998,Islam,AB+,pakistani,No,0,Punjab,15000,Retired from Pak-Navy,Bahawalpur ,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,84,1200224,100,MCAT,84,104103,1100,1516146,0,1/1/2018,,,2014,239476,953,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2016,630613,980,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,185,200,,174,200,,192,200,,44,50,,178,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461788,146,Pharm-D,Application Fee Received,76.473,1,1,Bahawalpur,NA,NA,female,10/2/1999,Islam,B+,Pakistani,No,0,Punjab,15000,Farmer,Head Rajkan,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,59,L1739-120028,100,MCAT,59,3054,1100,1788146,0,1/10/2018,,1/12/2018 1:08,2015,850293,948,1100,Matric/SSC,Annual,Bahawalpur Board,Science,2017,625594,897,1100,FSc,Annual,Bahawalpur Board,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
